,Município,AVG_IDADE,ID
3526,352265 ITAPIRAPUA PAULISTA,32.4,352265
3527,352270 ITAPOLIS,38.5,352270
3528,352280 ITAPORANGA,37.7,352280
3529,352290 ITAPUI,34.6,352290
3530,352300 ITAPURA,36.1,352300
3531,352310 ITAQUAQUECETUBA,31.8,352310
3532,352320 ITARARE,35.7,352320
3533,352330 ITARIRI,33.2,352330
3534,352340 ITATIBA,36.3,352340
3535,352350 ITATINGA,32.6,352350
3536,352360 ITIRAPINA,34.4,352360
3537,352370 ITIRAPUA,34.9,352370
3538,352380 ITOBI,36.9,352380
3539,352390 ITU,35.7,352390
3540,352400 ITUPEVA,32.3,352400
3541,352410 ITUVERAVA,37.9,352410
3542,352420 JABORANDI,36.4,352420
3543,352430 JABOTICABAL,38.2,352430
3544,352440 JACAREI,36.3,352440
3545,352450 JACI,35.0,352450
3546,352460 JACUPIRANGA,35.5,352460
3547,352470 JAGUARIUNA,35.2,352470
3548,352480 JALES,40.8,352480
3549,352490 JAMBEIRO,35.2,352490
3550,352500 JANDIRA,32.7,352500
3551,352510 JARDINOPOLIS,34.8,352510
3552,352520 JARINU,35.4,352520
3553,352530 JAU,36.6,352530
3554,352540 JERIQUARA,34.0,352540
3555,352550 JOANOPOLIS,38.2,352550
3556,352560 JOAO RAMALHO,35.0,352560
3557,352570 JOSE BONIFACIO,37.0,352570
3558,352580 JULIO MESQUITA,36.9,352580
3559,352585 JUMIRIM,34.8,352585
3560,352590 JUNDIAI,37.7,352590
3561,352600 JUNQUEIROPOLIS,38.7,352600
3562,352610 JUQUIA,37.1,352610
3563,352620 JUQUITIBA,34.6,352620
3564,352630 LAGOINHA,41.0,352630
3565,352640 LARANJAL PAULISTA,37.5,352640
3566,352650 LAVINIA,36.7,352650
3567,352660 LAVRINHAS,32.7,352660
3568,352670 LEME,35.0,352670
3569,352680 LENCOIS PAULISTA,35.9,352680
3570,352690 LIMEIRA,37.0,352690
3571,352700 LINDOIA,36.0,352700
3572,352710 LINS,37.9,352710
3573,352720 LORENA,36.6,352720
3574,352725 LOURDES,40.6,352725
3575,352730 LOUVEIRA,31.6,352730
3576,352740 LUCELIA,38.3,352740
3577,352750 LUCIANOPOLIS,38.5,352750
3578,352760 LUIS ANTONIO,32.2,352760
3579,352770 LUIZIANIA,35.6,352770
3580,352780 LUPERCIO,36.2,352780
3581,352790 LUTECIA,38.3,352790
3582,352800 MACATUBA,36.6,352800
3583,352810 MACAUBAL,40.1,352810
3584,352820 MACEDONIA,41.7,352820
3585,352830 MAGDA,42.0,352830
3586,352840 MAIRINQUE,35.7,352840
3587,352850 MAIRIPORA,35.4,352850
3588,352860 MANDURI,37.0,352860
3589,352870 MARABA PAULISTA,35.9,352870
3590,352880 MARACAI,37.3,352880
3591,352885 MARAPOAMA,39.5,352885
3592,352890 MARIAPOLIS,36.9,352890
3593,352900 MARILIA,38.4,352900
3594,352910 MARINOPOLIS,40.5,352910
3595,352920 MARTINOPOLIS,37.6,352920
3596,352930 MATAO,38.0,352930
3597,352940 MAUA,34.4,352940
3598,352950 MENDONCA,37.4,352950
3599,352960 MERIDIANO,39.7,352960
3600,352965 MESOPOLIS,38.3,352965
3601,352970 MIGUELOPOLIS,34.6,352970
3602,352980 MINEIROS DO TIETE,36.8,352980
3603,352990 MIRACATU,35.1,352990
3604,353000 MIRA ESTRELA,41.7,353000
3605,353010 MIRANDOPOLIS,39.8,353010
3606,353020 MIRANTE DO PARANAPANEMA,38.1,353020
3607,353030 MIRASSOL,38.2,353030
3608,353040 MIRASSOLANDIA,39.1,353040
3609,353050 MOCOCA,38.3,353050
3610,353060 MOGI DAS CRUZES,35.1,353060
3611,353070 MOGI GUACU,37.1,353070
3612,353080 MOGI MIRIM,38.1,353080
3613,353090 MOMBUCA,35.7,353090
3614,353100 MONCOES,41.7,353100
3615,353110 MONGAGUA,37.5,353110
3616,353120 MONTE ALEGRE DO SUL,39.2,353120
3617,353130 MONTE ALTO,39.2,353130
3618,353140 MONTE APRAZIVEL,37.4,353140
3619,353150 MONTE AZUL PAULISTA,39.1,353150
3620,353160 MONTE CASTELO,41.7,353160
3621,353170 MONTEIRO LOBATO,39.0,353170
3622,353180 MONTE MOR,33.9,353180
3623,353190 MORRO AGUDO,33.0,353190
3624,353200 MORUNGABA,36.0,353200
3625,353205 MOTUCA,36.7,353205
3626,353210 MURUTINGA DO SUL,42.1,353210
3627,353215 NANTES,33.7,353215
3628,353220 NARANDIBA,34.4,353220
3629,353230 NATIVIDADE DA SERRA,40.2,353230
3630,353240 NAZARE PAULISTA,37.8,353240
3631,353250 NEVES PAULISTA,42.5,353250
3632,353260 NHANDEARA,41.4,353260
3633,353270 NIPOA,33.8,353270
3634,353280 NOVA ALIANCA,37.6,353280
3635,353282 NOVA CAMPINA,31.8,353282
3636,353284 NOVA CANAA PAULISTA,44.2,353284
3637,353286 NOVA CASTILHO,37.3,353286
3638,353290 NOVA EUROPA,34.0,353290
3639,353300 NOVA GRANADA,37.0,353300
3640,353310 NOVA GUATAPORANGA,41.1,353310
3641,353320 NOVA INDEPENDENCIA,31.7,353320
3642,353325 NOVAIS,30.0,353325
3643,353330 NOVA LUZITANIA,35.6,353330
3644,353340 NOVA ODESSA,36.5,353340
3645,353350 NOVO HORIZONTE,37.3,353350
3646,353360 NUPORANGA,37.3,353360
3647,353370 OCAUCU,37.4,353370
3648,353380 OLEO,41.7,353380
3649,353390 OLIMPIA,37.9,353390
3650,353400 ONDA VERDE,36.5,353400
3651,353410 ORIENTE,39.2,353410
3652,353420 ORINDIUVA,32.6,353420
3653,353430 ORLANDIA,36.7,353430
3654,353440 OSASCO,35.4,353440
3655,353450 OSCAR BRESSANE,42.6,353450
3656,353460 OSVALDO CRUZ,40.6,353460
3657,353470 OURINHOS,37.4,353470
3658,353475 OUROESTE,36.6,353475
3659,353480 OURO VERDE,36.6,353480
3660,353490 PACAEMBU,39.5,353490
3661,353500 PALESTINA,37.3,353500
3662,353510 PALMARES PAULISTA,30.9,353510
3663,353520 PALMEIRA D'OESTE,42.3,353520
3664,353530 PALMITAL,39.4,353530
3665,353540 PANORAMA,35.0,353540
3666,353550 PARAGUACU PAULISTA,37.0,353550
3667,353560 PARAIBUNA,37.0,353560
3668,353570 PARAISO,38.0,353570
3669,353580 PARANAPANEMA,34.4,353580
3670,353590 PARANAPUA,39.1,353590
3671,353600 PARAPUA,40.4,353600
3672,353610 PARDINHO,35.6,353610
3673,353620 PARIQUERA-ACU,36.3,353620
3674,353625 PARISI,41.5,353625
3675,353630 PATROCINIO PAULISTA,35.3,353630
3676,353640 PAULICEIA,35.0,353640
3677,353650 PAULINIA,34.0,353650
3678,353657 PAULISTANIA,38.1,353657
3679,353660 PAULO DE FARIA,37.0,353660
3680,353670 PEDERNEIRAS,35.3,353670
3681,353680 PEDRA BELA,37.8,353680
3682,353690 PEDRANOPOLIS,41.2,353690
3683,353700 PEDREGULHO,35.5,353700
3684,353710 PEDREIRA,36.7,353710
3685,353715 PEDRINHAS PAULISTA,39.2,353715
3686,353720 PEDRO DE TOLEDO,36.3,353720
3687,353730 PENAPOLIS,38.8,353730
3688,353740 PEREIRA BARRETO,38.1,353740
3689,353750 PEREIRAS,35.1,353750
3690,353760 PERUIBE,37.6,353760
3691,353770 PIACATU,37.6,353770
3692,353780 PIEDADE,36.9,353780
3693,353790 PILAR DO SUL,36.2,353790
3694,353800 PINDAMONHANGABA,35.6,353800
3695,353810 PINDORAMA,38.0,353810
3696,353820 PINHALZINHO,38.6,353820
3697,353830 PIQUEROBI,39.1,353830
3698,353850 PIQUETE,39.1,353850
3699,353860 PIRACAIA,37.9,353860
3700,353870 PIRACICABA,37.1,353870
3701,353880 PIRAJU,38.2,353880
3702,353890 PIRAJUI,38.1,353890
3703,353900 PIRANGI,39.4,353900
3704,353910 PIRAPORA DO BOM JESUS,31.6,353910
3705,353920 PIRAPOZINHO,37.5,353920
3706,353930 PIRASSUNUNGA,38.1,353930
3707,353940 PIRATININGA,38.8,353940
3708,353950 PITANGUEIRAS,33.2,353950
3709,353960 PLANALTO,33.7,353960
3710,353970 PLATINA,36.2,353970
3711,353980 POA,34.2,353980
3712,353990 POLONI,37.0,353990
3713,354000 POMPEIA,38.3,354000
3714,354010 PONGAI,42.5,354010
3715,354020 PONTAL,30.9,354020
3716,354025 PONTALINDA,35.6,354025
3717,354030 PONTES GESTAL,38.4,354030
3718,354040 POPULINA,41.1,354040
3719,354050 PORANGABA,39.4,354050
3720,354060 PORTO FELIZ,36.5,354060
3721,354070 PORTO FERREIRA,37.0,354070
3722,354075 POTIM,32.5,354075
3723,354080 POTIRENDABA,37.7,354080
3724,354085 PRACINHA,34.3,354085
3725,354090 PRADOPOLIS,33.8,354090
3726,354100 PRAIA GRANDE,35.8,354100
3727,354105 PRATANIA,33.4,354105
3728,354110 PRESIDENTE ALVES,38.6,354110
3729,354120 PRESIDENTE BERNARDES,42.0,354120
3730,354130 PRESIDENTE EPITACIO,36.8,354130
3731,354140 PRESIDENTE PRUDENTE,38.3,354140
3732,354150 PRESIDENTE VENCESLAU,39.9,354150
3733,354160 PROMISSAO,35.9,354160
3734,354165 QUADRA,36.2,354165
3735,354170 QUATA,35.4,354170
3736,354180 QUEIROZ,33.3,354180
3737,354190 QUELUZ,35.1,354190
3738,354200 QUINTANA,38.0,354200
3739,354210 RAFARD,36.6,354210
3740,354220 RANCHARIA,38.2,354220
3741,354230 REDENCAO DA SERRA,37.3,354230
3742,354240 REGENTE FEIJO,38.1,354240
3743,354250 REGINOPOLIS,33.7,354250
3744,354260 REGISTRO,36.7,354260
3745,354270 RESTINGA,33.1,354270
3746,354280 RIBEIRA,37.3,354280
3747,354290 RIBEIRAO BONITO,34.8,354290
3748,354300 RIBEIRAO BRANCO,33.8,354300
3749,354310 RIBEIRAO CORRENTE,33.0,354310
3750,354320 RIBEIRAO DO SUL,39.5,354320
3751,354323 RIBEIRAO DOS INDIOS,41.4,354323
3752,354325 RIBEIRAO GRANDE,36.7,354325
3753,354330 RIBEIRAO PIRES,37.2,354330
3754,354340 RIBEIRAO PRETO,37.0,354340
3755,354350 RIVERSUL,38.4,354350
3756,354360 RIFAINA,39.4,354360
3757,354370 RINCAO,35.6,354370
3758,354380 RINOPOLIS,39.1,354380
3759,354390 RIO CLARO,37.4,354390
3760,354400 RIO DAS PEDRAS,33.6,354400
3761,354410 RIO GRANDE DA SERRA,33.6,354410
3762,354420 RIOLANDIA,33.3,354420
3763,354425 ROSANA,39.2,354425
3764,354430 ROSEIRA,35.5,354430
3765,354440 RUBIACEA,35.0,354440
3766,354450 RUBINEIA,42.8,354450
3767,354460 SABINO,39.3,354460
3768,354470 SAGRES,39.7,354470
3769,354480 SALES,39.4,354480
3770,354490 SALES OLIVEIRA,37.9,354490
3771,354500 SALESOPOLIS,35.8,354500
3772,354510 SALMOURAO,36.8,354510
3773,354515 SALTINHO,38.4,354515
3774,354520 SALTO,36.4,354520
3775,354530 SALTO DE PIRAPORA,36.1,354530
3776,354540 SALTO GRANDE,37.5,354540
3777,354550 SANDOVALINA,35.4,354550
3778,354560 SANTA ADELIA,37.0,354560
3779,354570 SANTA ALBERTINA,40.2,354570
3780,354580 SANTA BARBARA D'OESTE,37.6,354580
3781,354600 SANTA BRANCA,37.6,354600
3782,354610 SANTA CLARA D'OESTE,40.2,354610
3783,354620 SANTA CRUZ DA CONCEICAO,39.1,354620
3784,354625 SANTA CRUZ DA ESPERANCA,36.7,354625
3785,354630 SANTA CRUZ DAS PALMEIRAS,34.2,354630
3786,354640 SANTA CRUZ DO RIO PARDO,37.6,354640
3787,354650 SANTA ERNESTINA,34.4,354650
3788,354660 SANTA FE DO SUL,40.2,354660
3789,354670 SANTA GERTRUDES,31.7,354670
3790,354680 SANTA ISABEL,35.8,354680
3791,354690 SANTA LUCIA,34.1,354690
3792,354700 SANTA MARIA DA SERRA,33.8,354700
3793,354710 SANTA MERCEDES,37.3,354710
3794,354720 SANTANA DA PONTE PENSA,46.2,354720
3795,354730 SANTANA DE PARNAIBA,34.4,354730
3796,354740 SANTA RITA D'OESTE,43.9,354740
3797,354750 SANTA RITA DO PASSA QUATRO,41.3,354750
3798,354760 SANTA ROSA DE VITERBO,37.7,354760
3799,354765 SANTA SALETE,41.6,354765
3800,354770 SANTO ANASTACIO,39.7,354770
3801,354780 SANTO ANDRE,38.2,354780
3802,354790 SANTO ANTONIO DA ALEGRIA,39.0,354790
3803,354800 SANTO ANTONIO DE POSSE,34.6,354800
3804,354805 SANTO ANTONIO DO ARACANGUA,36.9,354805
3805,354810 SANTO ANTONIO DO JARDIM,38.9,354810
3806,354820 SANTO ANTONIO DO PINHAL,37.2,354820
3807,354830 SANTO EXPEDITO,39.8,354830
3808,354840 SANTOPOLIS DO AGUAPEI,34.6,354840
3809,354850 SANTOS,41.5,354850
3810,354860 SAO BENTO DO SAPUCAI,39.1,354860
3811,354870 SAO BERNARDO DO CAMPO,36.3,354870
3812,354880 SAO CAETANO DO SUL,42.0,354880
3813,354890 SAO CARLOS,37.6,354890
3814,354900 SAO FRANCISCO,41.3,354900
3815,354910 SAO JOAO DA BOA VISTA,39.3,354910
3816,354920 SAO JOAO DAS DUAS PONTES,39.4,354920
3817,354925 SAO JOAO DE IRACEMA,38.3,354925
3818,354930 SAO JOAO DO PAU D'ALHO,43.7,354930
3819,354940 SAO JOAQUIM DA BARRA,36.4,354940
3820,354950 SAO JOSE DA BELA VISTA,33.2,354950
3821,354960 SAO JOSE DO BARREIRO,36.7,354960
3822,354970 SAO JOSE DO RIO PARDO,39.5,354970
3823,354980 SAO JOSE DO RIO PRETO,38.6,354980
3824,354990 SAO JOSE DOS CAMPOS,35.9,354990
3825,354995 SAO LOURENCO DA SERRA,35.7,354995
3826,355000 SAO LUIS DO PARAITINGA,39.2,355000
3827,355010 SAO MANUEL,36.6,355010
3828,355020 SAO MIGUEL ARCANJO,35.6,355020
3829,355030 SAO PAULO,36.5,355030
3830,355040 SAO PEDRO,39.0,355040
3831,355050 SAO PEDRO DO TURVO,36.6,355050
3832,355060 SAO ROQUE,37.6,355060
3833,355070 SAO SEBASTIAO,33.5,355070
3834,355080 SAO SEBASTIAO DA GRAMA,37.5,355080
3835,355090 SAO SIMAO,37.6,355090
3836,355100 SAO VICENTE,35.6,355100
3837,355110 SARAPUI,35.4,355110
3838,355120 SARUTAIA,37.2,355120
3839,355130 SEBASTIANOPOLIS DO SUL,38.1,355130
3840,355140 SERRA AZUL,35.6,355140
3841,355150 SERRANA,32.7,355150
3842,355160 SERRA NEGRA,40.7,355160
3843,355170 SERTAOZINHO,35.2,355170
3844,355180 SETE BARRAS,35.4,355180
3845,355190 SEVERINIA,34.2,355190
3846,355200 SILVEIRAS,36.6,355200
3847,355210 SOCORRO,40.0,355210
3848,355220 SOROCABA,36.2,355220
3849,355230 SUD MENNUCCI,37.5,355230
3850,355240 SUMARE,34.0,355240
3851,355250 SUZANO,34.3,355250
3852,355255 SUZANAPOLIS,37.4,355255
3853,355260 TABAPUA,38.5,355260
3854,355270 TABATINGA,35.5,355270
3855,355280 TABOAO DA SERRA,33.6,355280
3856,355290 TACIBA,37.1,355290
3857,355300 TAGUAI,32.6,355300
3858,355310 TAIACU,37.4,355310
3859,355320 TAIUVA,40.5,355320
3860,355330 TAMBAU,37.5,355330
3861,355340 TANABI,39.5,355340
3862,355350 TAPIRAI,34.6,355350
3863,355360 TAPIRATIBA,38.9,355360
3864,355365 TAQUARAL,38.7,355365
3865,355370 TAQUARITINGA,37.8,355370
3866,355380 TAQUARITUBA,36.5,355380
3867,355385 TAQUARIVAI,32.4,355385
3868,355390 TARABAI,34.9,355390
3869,355395 TARUMA,34.3,355395
3870,355400 TATUI,35.4,355400
3871,355410 TAUBATE,36.3,355410
3872,355420 TEJUPA,34.6,355420
3873,355430 TEODORO SAMPAIO,34.8,355430
3874,355440 TERRA ROXA,36.1,355440
3875,355450 TIETE,36.4,355450
3876,355460 TIMBURI,39.8,355460
3877,355465 TORRE DE PEDRA,39.1,355465
3878,355470 TORRINHA,38.9,355470
3879,355475 TRABIJU,35.6,355475
3880,355480 TREMEMBE,35.7,355480
3881,355490 TRES FRONTEIRAS,40.5,355490
3882,355495 TUIUTI,39.6,355495
3883,355500 TUPA,40.5,355500
3884,355510 TUPI PAULISTA,42.1,355510
3885,355520 TURIUBA,41.1,355520
3886,355530 TURMALINA,45.4,355530
3887,355535 UBARANA,33.1,355535
3888,355540 UBATUBA,35.8,355540
3889,355550 UBIRAJARA,36.6,355550
3890,355560 UCHOA,39.2,355560
3891,355570 UNIAO PAULISTA,34.2,355570
3892,355580 URANIA,40.5,355580
3893,355590 URU,40.4,355590
3894,355600 URUPES,40.4,355600
3895,355610 VALENTIM GENTIL,36.6,355610
3896,355620 VALINHOS,37.7,355620
3897,355630 VALPARAISO,34.8,355630
3898,355635 VARGEM,37.3,355635
3899,355640 VARGEM GRANDE DO SUL,36.4,355640
3900,355645 VARGEM GRANDE PAULISTA,34.9,355645
3901,355650 VARZEA PAULISTA,33.9,355650
3902,355660 VERA CRUZ,39.3,355660
3903,355670 VINHEDO,36.7,355670
3904,355680 VIRADOURO,36.6,355680
3905,355690 VISTA ALEGRE DO ALTO,33.3,355690
3906,355695 VITORIA BRASIL,39.4,355695
3907,355700 VOTORANTIM,34.7,355700
3908,355710 VOTUPORANGA,39.3,355710
3909,355715 ZACARIAS,38.3,355715
3910,355720 CHAVANTES,36.5,355720
3911,355730 ESTIVA GERBI,35.8,355730
3912,410010 ABATIA,39.1,410010
3913,410020 ADRIANOPOLIS,36.9,410020
3914,410030 AGUDOS DO SUL,35.6,410030
3915,410040 ALMIRANTE TAMANDARE,32.0,410040
3916,410045 ALTAMIRA DO PARANA,38.9,410045
3917,410050 ALTONIA,37.2,410050
3918,410060 ALTO PARANA,36.8,410060
3919,410070 ALTO PIQUIRI,38.0,410070
3920,410080 ALVORADA DO SUL,38.0,410080
3921,410090 AMAPORA,33.3,410090
3922,410100 AMPERE,35.7,410100
3923,410105 ANAHY,38.9,410105
3924,410110 ANDIRA,38.9,410110
3925,410115 ANGULO,37.3,410115
3926,410120 ANTONINA,37.0,410120
3927,410130 ANTONIO OLINTO,38.2,410130
3928,410140 APUCARANA,36.7,410140
3929,410150 ARAPONGAS,36.2,410150
3930,410160 ARAPOTI,34.0,410160
3931,410165 ARAPUA,41.1,410165
3932,410170 ARARUNA,37.9,410170
3933,410180 ARAUCARIA,32.8,410180
3934,410185 ARIRANHA DO IVAI,40.6,410185
3935,410190 ASSAI,38.6,410190
3936,410200 ASSIS CHATEAUBRIAND,39.4,410200
3937,410210 ASTORGA,38.7,410210
3938,410220 ATALAIA,41.4,410220
3939,410230 BALSA NOVA,34.8,410230
3940,410240 BANDEIRANTES,38.1,410240
3941,410250 BARBOSA FERRAZ,40.1,410250
3942,410260 BARRACAO,37.0,410260
3943,410270 BARRA DO JACARE,41.5,410270
3944,410275 BELA VISTA DA CAROBA,40.3,410275
3945,410280 BELA VISTA DO PARAISO,39.6,410280
3946,410290 BITURUNA,33.0,410290
3947,410300 BOA ESPERANCA,41.0,410300
3948,410302 BOA ESPERANCA DO IGUACU,37.1,410302
3949,410304 BOA VENTURA DE SAO ROQUE,34.0,410304
3950,410305 BOA VISTA DA APARECIDA,37.7,410305
3951,410310 BOCAIUVA DO SUL,32.4,410310
3952,410315 BOM JESUS DO SUL,40.4,410315
3953,410320 BOM SUCESSO,36.3,410320
3954,410322 BOM SUCESSO DO SUL,39.3,410322
3955,410330 BORRAZOPOLIS,42.0,410330
3956,410335 BRAGANEY,38.0,410335
3957,410337 BRASILANDIA DO SUL,40.4,410337
3958,410340 CAFEARA,37.2,410340
3959,410345 CAFELANDIA,34.5,410345
3960,410347 CAFEZAL DO SUL,40.6,410347
3961,410350 CALIFORNIA,37.2,410350
3962,410360 CAMBARA,37.9,410360
3963,410370 CAMBE,36.9,410370
3964,410380 CAMBIRA,38.3,410380
3965,410390 CAMPINA DA LAGOA,38.6,410390
3966,410395 CAMPINA DO SIMAO,34.5,410395
3967,410400 CAMPINA GRANDE DO SUL,32.6,410400
3968,410405 CAMPO BONITO,37.1,410405
3969,410410 CAMPO DO TENENTE,32.5,410410
3970,410420 CAMPO LARGO,34.6,410420
3971,410425 CAMPO MAGRO,33.2,410425
3972,410430 CAMPO MOURAO,36.6,410430
3973,410440 CANDIDO DE ABREU,36.1,410440
3974,410442 CANDOI,33.8,410442
3975,410445 CANTAGALO,34.0,410445
3976,410450 CAPANEMA,38.5,410450
3977,410460 CAPITAO LEONIDAS MARQUES,37.0,410460
3978,410465 CARAMBEI,30.8,410465
3979,410470 CARLOPOLIS,37.5,410470
3980,410480 CASCAVEL,34.9,410480
3981,410490 CASTRO,32.7,410490
3982,410500 CATANDUVAS,35.4,410500
3983,410510 CENTENARIO DO SUL,38.6,410510
3984,410520 CERRO AZUL,34.0,410520
3985,410530 CEU AZUL,37.6,410530
3986,410540 CHOPINZINHO,37.6,410540
3987,410550 CIANORTE,35.9,410550
3988,410560 CIDADE GAUCHA,35.1,410560
3989,410570 CLEVELANDIA,36.5,410570
3990,410580 COLOMBO,32.6,410580
3991,410590 COLORADO,39.5,410590
3992,410600 CONGONHINHAS,37.3,410600
3993,410610 CONSELHEIRO MAIRINCK,37.2,410610
3994,410620 CONTENDA,34.5,410620
3995,410630 CORBELIA,37.1,410630
3996,410640 CORNELIO PROCOPIO,39.4,410640
3997,410645 CORONEL DOMINGOS SOARES,31.8,410645
3998,410650 CORONEL VIVIDA,38.2,410650
3999,410655 CORUMBATAI DO SUL,40.5,410655
4000,410657 CRUZEIRO DO IGUACU,37.0,410657
4001,410660 CRUZEIRO DO OESTE,38.6,410660
4002,410670 CRUZEIRO DO SUL,37.9,410670
4003,410680 CRUZ MACHADO,34.9,410680
4004,410685 CRUZMALTINA,39.2,410685
4005,410690 CURITIBA,36.8,410690
4006,410700 CURIUVA,35.1,410700
4007,410710 DIAMANTE DO NORTE,40.4,410710
4008,410712 DIAMANTE DO SUL,34.7,410712
4009,410715 DIAMANTE D'OESTE,35.5,410715
4010,410720 DOIS VIZINHOS,35.6,410720
4011,410725 DOURADINA,36.3,410725
4012,410730 DOUTOR CAMARGO,41.9,410730
4013,410740 ENEAS MARQUES,38.3,410740
4014,410750 ENGENHEIRO BELTRAO,38.3,410750
4015,410752 ESPERANCA NOVA,42.0,410752
4016,410753 ENTRE RIOS DO OESTE,37.7,410753
4017,410754 ESPIGAO ALTO DO IGUACU,37.2,410754
4018,410755 FAROL,37.9,410755
4019,410760 FAXINAL,36.5,410760
4020,410765 FAZENDA RIO GRANDE,31.3,410765
4021,410770 FENIX,40.2,410770
4022,410773 FERNANDES PINHEIRO,34.6,410773
4023,410775 FIGUEIRA,38.6,410775
4024,410780 FLORAI,42.1,410780
4025,410785 FLOR DA SERRA DO SUL,38.2,410785
4026,410790 FLORESTA,37.3,410790
4027,410800 FLORESTOPOLIS,36.9,410800
4028,410810 FLORIDA,38.3,410810
4029,410820 FORMOSA DO OESTE,43.4,410820
4030,410830 FOZ DO IGUACU,34.8,410830
4031,410832 FRANCISCO ALVES,39.3,410832
4032,410840 FRANCISCO BELTRAO,35.4,410840
4033,410845 FOZ DO JORDAO,34.5,410845
4034,410850 GENERAL CARNEIRO,33.1,410850
4035,410855 GODOY MOREIRA,42.3,410855
4036,410860 GOIOERE,38.5,410860
4037,410865 GOIOXIM,34.3,410865
4038,410870 GRANDES RIOS,38.5,410870
4039,410880 GUAIRA,35.4,410880
4040,410890 GUAIRACA,36.5,410890
4041,410895 GUAMIRANGA,34.3,410895
4042,410900 GUAPIRAMA,37.1,410900
4043,410910 GUAPOREMA,39.0,410910
4044,410920 GUARACI,37.1,410920
4045,410930 GUARANIACU,38.4,410930
4046,410940 GUARAPUAVA,34.3,410940
4047,410950 GUARAQUECABA,34.7,410950
4048,410960 GUARATUBA,36.6,410960
4049,410965 HONORIO SERPA,36.2,410965
4050,410970 IBAITI,35.5,410970
4051,410975 IBEMA,36.3,410975
4052,410980 IBIPORA,36.9,410980
4053,410990 ICARAIMA,39.7,410990
4054,411000 IGUARACU,36.3,411000
4055,411005 IGUATU,38.5,411005
4056,411007 IMBAU,32.3,411007
4057,411010 IMBITUVA,32.9,411010
4058,411020 INACIO MARTINS,32.0,411020
4059,411030 INAJA,37.6,411030
4060,411040 INDIANOPOLIS,38.9,411040
4061,411050 IPIRANGA,33.0,411050
4062,411060 IPORA,39.8,411060
4063,411065 IRACEMA DO OESTE,40.5,411065
4064,411070 IRATI,35.8,411070
4065,411080 IRETAMA,38.5,411080
4066,411090 ITAGUAJE,36.9,411090
4067,411095 ITAIPULANDIA,37.2,411095
4068,411100 ITAMBARACA,39.1,411100
4069,411110 ITAMBE,37.7,411110
4070,411120 ITAPEJARA D'OESTE,37.3,411120
4071,411125 ITAPERUCU,30.6,411125
4072,411130 ITAUNA DO SUL,37.9,411130
4073,411140 IVAI,33.6,411140
4074,411150 IVAIPORA,38.9,411150
4075,411155 IVATE,36.4,411155
4076,411160 IVATUBA,37.4,411160
4077,411170 JABOTI,38.6,411170
4078,411180 JACAREZINHO,36.3,411180
4079,411190 JAGUAPITA,37.0,411190
4080,411200 JAGUARIAIVA,32.8,411200
4081,411210 JANDAIA DO SUL,39.4,411210
4082,411220 JANIOPOLIS,41.2,411220
4083,411230 JAPIRA,37.6,411230
4084,411240 JAPURA,39.7,411240
4085,411250 JARDIM ALEGRE,40.0,411250
4086,411260 JARDIM OLINDA,37.8,411260
4087,411270 JATAIZINHO,35.4,411270
4088,411275 JESUITAS,40.8,411275
4089,411280 JOAQUIM TAVORA,36.1,411280
4090,411290 JUNDIAI DO SUL,38.8,411290
4091,411295 JURANDA,39.6,411295
4092,411300 JUSSARA,37.2,411300
4093,411310 KALORE,42.6,411310
4094,411320 LAPA,35.6,411320
4095,411325 LARANJAL,32.4,411325
4096,411330 LARANJEIRAS DO SUL,35.8,411330
4097,411340 LEOPOLIS,40.3,411340
4098,411342 LIDIANOPOLIS,42.7,411342
4099,411345 LINDOESTE,39.9,411345
4100,411350 LOANDA,36.5,411350
4101,411360 LOBATO,38.1,411360
4102,411370 LONDRINA,37.3,411370
4103,411373 LUIZIANA,35.6,411373
4104,411375 LUNARDELLI,40.2,411375
4105,411380 LUPIONOPOLIS,38.7,411380
4106,411390 MALLET,36.8,411390
4107,411400 MAMBORE,37.9,411400
4108,411410 MANDAGUACU,36.7,411410
4109,411420 MANDAGUARI,38.8,411420
4110,411430 MANDIRITUBA,34.4,411430
4111,411435 MANFRINOPOLIS,37.0,411435
4112,411440 MANGUEIRINHA,34.5,411440
4113,411450 MANOEL RIBAS,35.1,411450
4114,411460 MARECHAL CANDIDO RONDON,37.5,411460
4115,411470 MARIA HELENA,39.4,411470
4116,411480 MARIALVA,37.8,411480
4117,411490 MARILANDIA DO SUL,37.2,411490
4118,411500 MARILENA,38.4,411500
4119,411510 MARILUZ,36.1,411510
4120,411520 MARINGA,37.5,411520
4121,411530 MARIOPOLIS,37.5,411530
4122,411535 MARIPA,40.9,411535
4123,411540 MARMELEIRO,37.1,411540
4124,411545 MARQUINHO,36.4,411545
4125,411550 MARUMBI,38.6,411550
4126,411560 MATELANDIA,35.4,411560
4127,411570 MATINHOS,38.0,411570
4128,411573 MATO RICO,38.1,411573
